m2	nlocaltemps	dist	chain_delta_log_evidence	af	v1_optimal_snr	f_ref	psdscaleflag	h1l1_relative_phase	chain_log_noise_evidence	l1_optimal_snr	mtotal	logll1	signalmodelflag	logl	nulllogl	lambda2	h1_cplx_snr_arg	sky_frame	temperature	segmentstart	deltalogl	h1_cplx_snr_amp	lambda1	loglv1	m1	ra	v1_cplx_snr_arg	dlam_tilde	l_peak	lal_pnorder	h1v1_relative_phase	chain_log_bayes_factor	psi	nifo	loglh1	costheta_jn	a2z	time	segmentlength	a1	a2	ntemps	chain_log_evidence	optimal_snr	alpha	a1z	phase_maxl	lam_tilde	l1v1_relative_phase	theta_jn	randomseed	mc	l1_cplx_snr_amp	logprior	logpost	flow	l1_cplx_snr_arg	t0	chi_eff	q	v1_cplx_snr_amp	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	samplerate	matched_filter_snr	mf	
1.397606222902231687e+00	1.000000000000000000e+00	8.836738822160492646e+01	1.583851826821830855e+01	7.063017703586425000e-01	1.009727241602859493e+01	1.000000000000000000e+02	0.000000000000000000e+00	-5.311756559463010063e-02	-1.953430534990916669e+02	1.146531088359530415e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.132946985018043051e+01	-1.953430534990916669e+02	1.043381258882767725e+03	2.005946380278465391e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.740135836489112364e+02	1.041678961398361558e+01	2.256861897813114410e+03	5.746174261536594230e+01	1.401155100725433922e+00	3.810546380204513639e+00	1.945796895577227348e+00	-2.564634205286614019e+02	3.837296236390420390e+00	-1.000000000000000000e+00	6.014948470123826496e-02	3.086070061959216559e+01	1.184584402243960888e+00	3.000000000000000000e+00	5.964359814214823530e+01	6.294972686567885667e-01	2.420854384425567274e-01	1.197042098004336834e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425567274e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.841606631190684951e+01	1.066776662452908697e+00	-1.113425636624548187e-01	2.008926999291308135e+00	1.652554950431593852e+03	1.132670502958683656e-01	8.898902985846131042e-01	1.200664610000000000e+08	1.218230448154033141e+00	1.194548066344702164e+01	1.392170355345433030e+01	1.879352872023655721e+02	2.000000000000000000e+01	2.059063945873095491e+00	1.197042098017665625e+09	6.514736097664258763e-02	9.974671770303195073e-01	1.027369839823320419e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.028315294564704274e+01	4.427018724934417726e+00	0.000000000000000000e+00	-7.334961824753871706e-01	4.096000000000000000e+03	1.886576597866082849e+01	2.658141413275317610e+00
1.397626327435814053e+00	1.000000000000000000e+00	1.233910100844552744e+02	1.583851826821830855e+01	7.063016234625708600e-01	9.914066533516326274e+00	1.000000000000000000e+02	0.000000000000000000e+00	2.932499427893953126e-02	-1.953430534990916669e+02	1.165227180212279556e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.353784050358007107e+01	-1.953430534990916669e+02	6.803187647141330672e+02	-8.278585920343031201e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.718052129955115959e+02	1.032654477801980875e+01	4.569542227866366375e+03	5.746174261536594230e+01	1.401174721299978332e+00	3.849360990359498302e+00	-9.843203066767813869e-01	-8.182810179923359328e+02	3.837295271377405559e+00	-1.000000000000000000e+00	1.564617146424782668e-01	3.086070061959216559e+01	2.640709318941074635e+00	3.000000000000000000e+00	5.964359814214823530e+01	9.098334815865802838e-01	2.420842886139197569e-01	1.197042098005026817e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139197569e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.841428223699718103e+01	1.077438109282802259e+00	-1.113425638698823938e-01	5.397614719213045475e+00	2.632717114246206620e+03	1.271367203635387355e-01	4.279137164091580958e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.187293458125509815e+01	1.492328316632880814e+01	1.867284961618404111e+02	2.000000000000000000e+01	-8.571835863132426514e-01	1.197042098017704010e+09	6.514682042460143152e-02	9.974675578925145114e-01	1.026250608763102612e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.024800648527582680e+01	4.471071927328186035e+00	0.000000000000000000e+00	-7.059530558966607972e-01	4.096000000000000000e+03	1.874570647099367804e+01	2.658179182740285640e+00
1.397626327435814053e+00	1.000000000000000000e+00	9.854397565900904965e+01	1.583851826821830855e+01	7.063016234625708600e-01	9.848016717559621824e+00	1.000000000000000000e+02	0.000000000000000000e+00	6.179937766457754833e-03	-1.953430534990916669e+02	1.236983664098601565e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.132180353672714546e+01	-1.953430534990916669e+02	2.082013014001310694e+03	-1.810546732869900088e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.740212499623645215e+02	1.041649750327168178e+01	1.604767214764341588e+03	5.746174261536594230e+01	1.401174721299978332e+00	3.847030460360941984e+00	-1.623145630585127286e+00	9.741376976589296532e+01	3.837295271377405559e+00	-1.000000000000000000e+00	-1.874011022847730246e-01	3.086070061959216559e+01	1.876839313921286889e+00	3.000000000000000000e+00	5.964359814214823530e+01	7.168422392954776345e-01	2.420842886139197569e-01	1.197042098005471468e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139197569e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.904308879669444465e+01	1.067023199945766221e+00	-1.113425638698823938e-01	4.522834843232353741e+00	1.842443723687295460e+03	-1.935810400512307794e-01	7.715335906698782553e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.191706617849530758e+01	1.424871710117468027e+01	1.882699670635392124e+02	2.000000000000000000e+01	-1.816726670636357843e+00	1.197042098017659426e+09	6.514682042460143152e-02	9.974675578925145114e-01	1.028478557332904941e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.061333779377512698e+01	4.465283094393865504e+00	0.000000000000000000e+00	-6.701783919572988912e-01	4.096000000000000000e+03	1.879555411665716136e+01	2.658179182740285640e+00
1.397606222902231465e+00	1.000000000000000000e+00	9.097492226556617823e+01	1.583851826821830855e+01	7.063017703586423890e-01	9.082420845848949043e+00	1.000000000000000000e+02	0.000000000000000000e+00	5.345021559622420426e-02	-1.953430534990916669e+02	1.241462906197507188e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.159398099905382651e+01	-1.953430534990916669e+02	3.087577485080325005e+03	2.047821590526861968e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.737490725000378404e+02	1.041217062224913192e+01	2.531820048110366770e+02	5.746174261536594230e+01	1.401155100725434144e+00	3.865538298395574834e+00	2.267749702819959357e+00	5.913881476388675082e+02	3.837296236390440374e+00	-1.000000000000000000e+00	-2.199281122930973886e-01	3.086070061959216559e+01	3.068703669641534848e+00	3.000000000000000000e+00	5.964359814214823530e+01	6.084701089042123812e-01	2.420854384425566996e-01	1.197042098005917549e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566996e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.874695896109056648e+01	1.064173513577445718e+00	-1.113425636624548187e-01	2.082881370996300774e+00	1.664719212139663796e+03	-2.733783278893211488e-01	9.166650065433613603e-01	1.200664610000000000e+08	1.218230448154033141e+00	1.193845014938987958e+01	1.400894625039395081e+01	1.877580187504318019e+02	2.000000000000000000e+01	1.994371374930637986e+00	1.197042098017925739e+09	6.514736097664253212e-02	9.974671770303192853e-01	1.018995283934639318e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.071611343357592183e+01	4.509460305616691755e+00	0.000000000000000000e+00	-6.509063315706202779e-01	4.096000000000000000e+03	1.867572964256480361e+01	2.658141413275317610e+00
1.397626327435814497e+00	1.000000000000000000e+00	1.129599601575844332e+02	1.583851826821830855e+01	7.063016234625705270e-01	9.137526788954902557e+00	1.000000000000000000e+02	0.000000000000000000e+00	8.364872673760403998e-02	-1.953430534990916669e+02	1.323702282126349949e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.777599470982977437e+01	-1.953430534990916669e+02	4.285452730986576171e+03	1.936449953352398223e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.675670587892618926e+02	1.041225418022195015e+01	1.649752180661549573e+03	5.746174261536594230e+01	1.401174721299977666e+00	3.883139695605421160e+00	2.208949458098134588e+00	5.479737691285747587e+02	3.837295271377415329e+00	-1.000000000000000000e+00	-2.724995047457365871e-01	3.086070061959216559e+01	1.149854111821437819e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.386967876662168031e-01	2.420842886139195904e-01	1.197042098006418467e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139195904e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.963286134358255808e+01	1.061422438217849873e+00	-1.113425638698823938e-01	1.969010160864815617e+00	2.962345471181637095e+03	-3.561482314833401830e-01	5.759105099090391366e-01	1.200664610000000000e+08	1.218247739848853817e+00	1.191513753842889933e+01	1.465830865845647679e+01	1.822253674477183836e+02	2.000000000000000000e+01	1.852801226614794183e+00	1.197042098017935753e+09	6.514682042460141764e-02	9.974675578925151775e-01	1.017894642649531711e+01	2.499995981540533985e-01	6.000000000000000000e+01	1.125771182553627092e+01	4.570176396118537099e+00	0.000000000000000000e+00	-6.216855551862008333e-01	4.096000000000000000e+03	1.854844614236515454e+01	2.658179182740284308e+00
1.397606222902231465e+00	1.000000000000000000e+00	1.205860482920115402e+02	1.583851826821830855e+01	7.063017703586423890e-01	1.039029172745703455e+01	1.000000000000000000e+02	0.000000000000000000e+00	-9.347970129090210634e-02	-1.953430534990916669e+02	1.089154616810928644e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.224065302578469527e+01	-1.953430534990916669e+02	3.285398651618879740e+02	-2.186501398361430759e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.731024004733069717e+02	1.036356997136502045e+01	2.567060825168946394e+03	5.746174261536594230e+01	1.401155100725434144e+00	3.802944623140222191e+00	-2.079801355056859258e+00	-4.708911925847410203e+02	3.837296236390440374e+00	-1.000000000000000000e+00	-1.067000433045715013e-01	3.086070061959216559e+01	1.201714695724502846e-01	3.000000000000000000e+00	5.964359814214823530e+01	8.796656119052653766e-01	2.420854384425566996e-01	1.197042098004453421e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566996e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.782597139205422465e+01	1.056985647253192662e+00	-1.113425636624548187e-01	4.166868126318851395e+00	1.452282500862479765e+03	-1.322034201366939499e-02	4.956376817971462345e-01	1.200664610000000000e+08	1.218230448154033141e+00	1.195011821899671389e+01	1.485428535866849309e+01	1.879566858319754772e+02	2.000000000000000000e+01	-2.093021697070528653e+00	1.197042098017793894e+09	6.514736097664253212e-02	9.974671770303192853e-01	1.030253203601788137e+01	2.499995980330212142e-01	6.000000000000000000e+01	9.548890823368832770e+00	4.432474990679105886e+00	0.000000000000000000e+00	-7.242002907670099798e-01	4.096000000000000000e+03	1.883834896925279523e+01	2.658141413275317610e+00
1.397606222902231465e+00	1.000000000000000000e+00	8.733348196349245995e+01	1.583851826821830855e+01	7.063017703586423890e-01	1.144896903541338951e+01	1.000000000000000000e+02	0.000000000000000000e+00	-7.835194577565385288e-02	-1.953430534990916669e+02	1.225294584654658614e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.331031684754685784e+01	-1.953430534990916669e+02	2.560748152918084998e+03	-5.574579830387978996e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.720327366515448091e+02	1.042516853720010417e+01	4.152511528824062225e+03	5.746174261536594230e+01	1.401155100725434144e+00	3.810208735676549274e+00	-4.345521176817671583e-01	-3.380619779414437858e+02	3.837296236390440374e+00	-1.000000000000000000e+00	-1.229058653570307413e-01	3.086070061959216559e+01	2.035501656328429831e+00	3.000000000000000000e+00	5.964359814214823530e+01	5.505301400120820032e-01	2.420854384425566996e-01	1.197042098004634142e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566996e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.994170158161141515e+01	1.079012119112907842e+00	-1.113425636624548187e-01	5.794509534720341470e+00	3.359826789937187641e+03	-4.455391958137688846e-02	9.877971831038347972e-01	1.200664610000000000e+08	1.218230448154033141e+00	1.190415196103922391e+01	1.388639633416901198e+01	1.859191329857138157e+02	2.000000000000000000e+01	-4.791060372631438247e-01	1.197042098017700434e+09	6.514736097664253212e-02	9.974671770303192853e-01	1.023049911051454508e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.079156559901228540e+01	4.523575176332085945e+00	0.000000000000000000e+00	-7.203736579000206142e-01	4.096000000000000000e+03	1.880728528675921041e+01	2.658141413275317610e+00
1.397606222902231465e+00	1.000000000000000000e+00	9.038561725491776144e+01	1.583851826821830855e+01	7.063017703586423890e-01	1.040864871068229291e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.970140834991408241e-02	-1.953430534990916669e+02	1.129367072878559419e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.151067678546155548e+01	-1.953430534990916669e+02	3.479909638524352431e+02	5.395917483315773588e-02	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.738323767136301115e+02	1.041298209992938162e+01	3.751030064349962231e+03	5.746174261536594230e+01	1.401155100725434144e+00	3.836714301602579091e+00	1.228290177276123996e-01	-7.156474346618355185e+02	3.837296236390430604e+00	-1.000000000000000000e+00	-6.886984289445452490e-02	3.086070061959216559e+01	2.190901058253553302e+00	3.000000000000000000e+00	5.964359814214823530e+01	6.524901562738150140e-01	2.420854384425566996e-01	1.197042098005071640e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566996e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.828961937928198367e+01	1.067559837932305022e+00	-1.113425636624548187e-01	8.691129970909572400e-02	2.056323729433981953e+03	-3.916843454454044249e-02	8.599304740993999330e-01	1.200664610000000000e+08	1.218230448154033141e+00	1.191680512611211284e+01	1.398945004401159586e+01	1.878218267576417020e+02	2.000000000000000000e+01	8.366058318307190156e-02	1.197042098017865896e+09	6.514736097664253212e-02	9.974671770303191742e-01	1.028554476373749793e+01	2.499995980330212142e-01	6.000000000000000000e+01	9.930921937382773734e+00	4.468585273480447206e+00	0.000000000000000000e+00	-7.028730681406134551e-01	4.096000000000000000e+03	1.885920647765386704e+01	2.658141413275317610e+00
1.397606222902231465e+00	1.000000000000000000e+00	1.023555473914248495e+02	1.583851826821830855e+01	7.063017703586423890e-01	9.812951240857502810e+00	1.000000000000000000e+02	0.000000000000000000e+00	1.855772116125553595e-02	-1.953430534990916669e+02	1.196076935064340496e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.073361046374498073e+01	-1.953430534990916669e+02	3.236754369070094981e+03	1.244673884853625401e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.746094430353466862e+02	1.039850002085089642e+01	4.057840186525731497e+03	5.746174261536594230e+01	1.401155100725434144e+00	3.847865834036305444e+00	1.237681471377883868e+00	-1.770360524702197438e+02	3.837296236390440374e+00	-1.000000000000000000e+00	6.992413475741532380e-03	3.086070061959216559e+01	1.552971639495098533e+00	3.000000000000000000e+00	5.964359814214823530e+01	7.297431463411607755e-01	2.420854384425566996e-01	1.197042098005031109e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566996e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.862080218410131849e+01	1.064280761768566119e+00	-1.113425636624548187e-01	1.235136527240336735e+00	3.648954429556582909e+03	-1.156530768551400357e-02	7.528501215803422575e-01	1.200664610000000000e+08	1.218230448154033141e+00	1.188632553592542074e+01	1.436255211582179037e+01	1.889719951511684712e+02	2.000000000000000000e+01	1.226116163692369865e+00	1.197042098017875433e+09	6.514736097664253212e-02	9.974671770303192853e-01	1.020015302363695753e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.036244461817263662e+01	4.483512543511078974e+00	0.000000000000000000e+00	-6.877810869554652484e-01	4.096000000000000000e+03	1.879650891629785292e+01	2.658141413275317610e+00
1.397606222902231465e+00	1.000000000000000000e+00	1.180536040129426425e+02	1.583851826821830855e+01	7.063017703586423890e-01	1.023739668121668345e+01	1.000000000000000000e+02	0.000000000000000000e+00	9.144296103844151702e-03	-1.953430534990916669e+02	1.177923604129298418e+01	2.798761323627665831e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.230865310228506360e+01	-1.953430534990916669e+02	4.979542681662139330e+03	2.303820812610211544e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.730344003968066033e+02	1.043425265236238531e+01	2.912785669843643063e+03	5.746174261536594230e+01	1.401155100725434144e+00	3.841476674471626218e+00	2.149686604678389124e+00	4.274459644011780597e+02	3.837296236390440374e+00	-1.000000000000000000e+00	1.541342079318224201e-01	3.086070061959216559e+01	1.038561137443039240e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.895990926064065718e-01	2.420854384425566996e-01	1.197042098004743338e+09	1.280000000000000000e+02	1.113425636624548187e-01	2.420854384425566996e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.874187612562865013e+01	1.074922746040229971e+00	-1.113425636624548187e-01	2.254722491330208634e+00	3.942048155806954583e+03	1.449899118279782684e-01	4.743296631617558989e-01	1.200664610000000000e+08	1.218230448154033141e+00	1.194783120656697228e+01	1.479061096111370510e+01	1.878250113579203173e+02	2.000000000000000000e+01	2.294676516506367392e+00	1.197042098017553329e+09	6.514736097664253212e-02	9.974671770303192853e-01	1.018901579601172713e+01	2.499995980330212142e-01	6.000000000000000000e+01	1.037801658234015356e+01	4.462458406797820132e+00	0.000000000000000000e+00	-7.112412828720513502e-01	4.096000000000000000e+03	1.880892220637131729e+01	2.658141413275317610e+00
1.397626327435814497e+00	1.000000000000000000e+00	1.178101744222885401e+02	1.583851826821830855e+01	7.063016234625705270e-01	9.214524317680522714e+00	1.000000000000000000e+02	0.000000000000000000e+00	6.822407123382046024e-02	-1.953430534990916669e+02	1.236974048272683113e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.381755275008021044e+01	-1.953430534990916669e+02	1.280176527344341594e+03	6.662028415353328514e-02	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.715255007490114565e+02	1.043465664164745732e+01	1.122187390445182700e+03	5.746174261536594230e+01	1.401174721299977666e+00	3.873944297194359621e+00	1.788824511860130362e-01	3.143026246336622620e+01	3.837295271377415329e+00	-1.000000000000000000e+00	-1.122621670324797094e-01	3.086070061959216559e+01	2.497263221636554231e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.224332139360738259e-01	2.420842886139196182e-01	1.197042098005904198e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139196182e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.871952005548041953e+01	1.078658805233738027e+00	-1.113425638698823938e-01	6.831524861028130668e-02	1.200871146635608739e+03	-1.804862382663001696e-01	6.051211010159879278e-01	1.200664610000000000e+08	1.218247739848853817e+00	1.190485955590503053e+01	1.478443230874718850e+01	1.863099330577586557e+02	2.000000000000000000e+01	-1.603787080287308450e-03	1.197042098017711878e+09	6.514682042460141764e-02	9.974675578925151775e-01	1.030291652052479634e+01	2.499995981540533985e-01	6.000000000000000000e+01	1.060671924283832901e+01	4.539813867222135535e+00	0.000000000000000000e+00	-6.484121736953226689e-01	4.096000000000000000e+03	1.880039080886943381e+01	2.658179182740284308e+00
